= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear
NR_nu_n_CC_2Pi                ( 1) | 0.984        | 0         | 0.0286    | 0.328       | 0.58      | 0         | 0.112     | -0.0649   | -0.0649   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_CC_2Pi             (-1) | -0.936       | -0.0326   | -0.00279  | -0.285      | 0         | 0         | -0.0263   | -0.589    | -0.0114   | -0.0114   | -0.0114   | -0.0114   | 0.00114   | -0.588    | 0.0696    | -0.107
MuonRecoResFD                 ( 1) | 0.76         | 0.0156    | 0.22      | 0.0158      | 0.042     | 0.208     | -0.00303  | 0.261     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.261
flux_Nov17_10                 (-1) | -0.758       | -0.00207  | -0.017    | -0.343      | -0.346    | -0.103    | -0.0106   | 0.0643    | 0.0681    | 0.00359   | 1.15e-06  | -0.00751  | 5.52e-07  | -2.47e-06 | 6.4e-10   | -1.31e-07
ChargedHadRecoUncorrFD        ( 1) | 0.713        | -0.0387   | 0.172     | 0.551       | 0.0555    | 0.0521    | 0.0452    | -0.124    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.124
NR_nubar_p_CC_2Pi             (-1) | -0.692       | -0.022    | -0.00268  | -0.173      | 0         | 0         | -0.00689  | -0.488    | -0.00493  | -0.00493  | -0.00493  | -0.00493  | 0.0121    | -0.63     | 0.103     | 0.0145
NR_nu_p_CC_2Pi                ( 1) | 0.649        | 0         | 0.00635   | 0.211       | 0.443     | 0         | 0.0221    | -0.033    | -0.033    | 0         | -6.85e-07 | 0         | 0         | 0         | 0         | 0
flux_Nov17_11                 (-1) | 0.63         | 0.0311    | 0.0185    | 0.0257      | 0.376     | 0.0961    | 0.0101    | 0.0734    | -0.0759   | -0.00207  | 0.000706  | 0.161     | 0.00262   | -0.0111   | 0.00175   | 0.000701
NR_nu_n_CC_3Pi                ( 1) | 0.621        | 0         | 0.0432    | 0.222       | 0.339     | 0         | 0.049     | -0.032    | -0.032    | 0         | 7.89e-09  | 0         | 0         | 0         | 0         | 0
BeRPA_D                       (-1) | -0.587       | -0.00868  | -0.0326   | -0.274      | -0.251    | 0         | 0         | -0.0206   | 0.0427    | -0.000285 | -0.000285 | -0.000285 | -0.0036   | -0.057    | -0.0259   | 0.0223
NR_nu_p_CC_3Pi                ( 1) | 0.545        | 0         | 0.0188    | 0.165       | 0.399     | 0         | 0         | -0.0378   | -0.0378   | 0         | 0         | 0         | 0         | 0         | 0         | 0
Theta_Delta2Npi               (-1) | -0.491       | -0.0029   | -0.0199   | -0.126      | -0.223    | -0.00897  | 0         | -0.11     | 0.0207    | -0.0296   | -0.0293   | -0.0293   | -0.0301   | -0.0646   | -0.0436   | -0.109
FrAbs_pi                      (-1) | 0.463        | -0.0303   | 0.0148    | 0.0671      | 0.103     | 0.25      | -0.03     | 0.0884    | -0.013    | -0.02     | 0.00618   | 0.00615   | 0.000743  | 0.071     | -0.0231   | 0.104
ERecoScaleMuLArND             (-1) | -0.445       | 0         | 0         | 0           | 0         | 0         | 0         | -0.445    | -0.00488  | 0         | 0         | 0         | -0.438    | 0         | 0         | 0
NR_nu_n_NC_3Pi                ( 1) | 0.442        | 0         | 0         | 0           | 0         | 0.461     | 0         | -0.0194   | 0         | -0.0194   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_19                 ( 1) | -0.42        | 0.000603  | -0.0164   | 0.00426     | -0.325    | -0.0882   | -0.00967  | 0.0148    | 0.061     | 0.00266   | 7.93e-05  | -0.0398   | -0.000247 | -0.0102   | 0.00161   | 0.000219
NR_nu_p_NC_3Pi                ( 1) | 0.391        | 0         | 0         | 0           | 0         | 0.4       | 0         | -0.00909  | 0         | -0.00909  | 0         | 0         | 0         | 0         | 0         | 0
MaCCRES                       ( 1) | 0.383        | 0.00787   | 0.00777   | 0.138       | 0.143     | 0         | 0         | 0.0864    | -0.0258   | -0.00121  | -0.00121  | -0.00121  | -0.00177  | 0.0993    | 0.00532   | 0.00446
NR_nu_n_NC_2Pi                ( 1) | 0.374        | 0         | 0         | 0           | 0         | 0.377     | 0         | -0.00334  | 0         | -0.00334  | 0         | 0         | 0         | 0         | 0         | 0
CCQEPauliSupViaKF             ( 1) | 0.373        | 0.00552   | -0.00643  | -0.218      | -0.212    | 0         | 0         | 0.805     | 0.0619    | -0.00471  | -0.00471  | -0.00471  | -0.0175   | 0.784     | -0.0509   | 0.00795
FrInel_pi                     (-1) | -0.37        | 0.0237    | -0.0247   | -0.056      | -0.173    | -0.244    | 0.0614    | 0.0438    | 0.0593    | 0.0717    | 0.0485    | 0.0485    | 0.0581    | 0.052     | 0.0551    | -0.00952
NR_nubar_p_CC_3Pi             (-1) | -0.369       | -0.0139   | -0.0099   | -0.17       | 0         | 0         | -0.00689  | -0.167    | 0.00795   | 0.00795   | 0.00795   | 0.00795   | 0.0127    | -0.304    | 0.145     | 0.00388
flux_Nov17_20                 (-1) | 0.368        | 0.0184    | 0.00876   | -0.0348     | 0.358     | 0.048     | 0.00832   | -0.0379   | -0.067    | -0.000897 | 0.000348  | 0.048     | -0.000607 | -0.0208   | 0.00213   | 0.00327
ChargedHadRecoUncorrSqrtFD    (-1) | -0.333       | 0.0417    | -0.0469   | -0.423      | -0.0788   | -0.0781   | 0.15      | 0.103     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.103
EMRecoResFD                   ( 1) | 0.33         | 0.0193    | 0.0105    | 0.0172      | 0.0423    | -0.0521   | 0         | 0.293     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.293
nuenuebar_xsec_ratio          (-1) | 0.319        | 0.00282   | 0         | 0.037       | -0.0558   | 0         | 0         | 0.335     | 0.335     | 0.335     | 0.335     | 0.335     | 0.335     | 0.335     | 0.336     | 0.334
NR_nubar_n_NC_3Pi             ( 1) | 0.315        | 0         | 0         | 0           | 0         | 0.342     | 0         | -0.0268   | 0         | -0.0268   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_16                 (-1) | 0.299        | 0.0111    | 0.00625   | -0.182      | 0.513     | 0.0389    | 0.0096    | -0.0976   | -0.0932   | -0.000582 | 0.000365  | 0.0157    | -0.000487 | -0.0213   | 0.00263   | 0.00158
BhtBY                         (-1) | 0.297        | -0.00138  | 0.00556   | 0.0924      | 0.122     | 0.0975    | 0.0156    | -0.0353   | -0.00211  | 0.00188   | 0.00609   | 0.00609   | 0.00592   | 0.00231   | -0.00756  | -0.00528
NR_nubar_n_CC_1Pi             (-1) | -0.294       | -0.0272   | 0         | -0.114      | 0         | 0         | 0         | -0.153    | 0.00563   | 0.00563   | 0.00563   | 0.00563   | 0.00816   | -0.218    | 0.0324    | 0.0417
flux_Nov17_9                  (-1) | 0.291        | 0.0872    | -0.0107   | 0.00541     | 0.0677    | -0.0441   | -0.00214  | 0.187     | -0.0145   | 0.00393   | 0.00041   | 0.308     | -0.00311  | -0.12     | 0.0108    | 0.00645
flux_Nov17_18                 (-1) | -0.287       | -0.00139  | -0.0215   | 0.191       | -0.351    | -0.114    | -0.0119   | 0.0223    | 0.0622    | 0.00392   | 0.000466  | -0.0238   | 0.000755  | -0.0189   | 0.00282   | -0.00179
NR_nubar_n_CC_3Pi             (-1) | -0.279       | -0.0197   | -0.00266  | -0.0568     | 0         | 0         | -0.0314   | -0.168    | 0.0189    | 0.0189    | 0.0189    | 0.0189    | 0.0226    | -0.35     | 0.172     | 0.0449
FrElas_N                      (-1) | -0.26        | -0.00822  | 0.0318    | -0.217      | -0.0457   | -0.0299   | -0.0289   | 0.0381    | -0.0107   | -0.0107   | -0.0107   | -0.0107   | -0.0107   | -0.0107   | 0.0142    | 0.0132
NR_nubar_p_NC_3Pi             ( 1) | 0.253        | 0         | 0         | 0           | 0         | 0.271     | 0         | -0.0181   | 0         | -0.0181   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_21                 (-1) | -0.246       | -0.0124   | -0.00416  | -0.024      | -0.168    | -0.0233   | -0.00273  | -0.0117   | 0.0303    | 0.000832  | 0.000244  | -0.0365   | 0.000524  | -0.0039   | 0.000903  | -0.00233
C12ToAr40_2p2hScaling_nu      ( 1) | 0.237        | 0         | 0.00408   | 0.0634      | 0.242     | 0         | 0         | -0.0724   | -0.0724   | 0         | 0         | 0         | 0         | 0         | 0         | 0
nuenumu_xsec_ratio            ( 1) | -0.235       | 0.000697  | 0         | 0           | -0.0119   | 0         | 0         | -0.224    | -0.243    | -0.243    | -0.243    | -0.243    | -0.243    | -0.243    | -0.18     | -0.287
FrAbs_N                       ( 1) | -0.222       | 0.00415   | 0.0297    | -0.132      | -0.107    | 0.0312    | -0.00573  | -0.0413   | 0.00411   | 0.0196    | 0.0209    | 0.0209    | 0.0262    | -0.0319   | 0.0468    | -0.00179
NR_nubar_n_NC_2Pi             ( 1) | 0.219        | 0         | 0         | 0           | 0         | 0.221     | 0         | -0.00214  | 0         | -0.00214  | 0         | 0         | 0         | 0         | 0         | 0
BeRPA_A                       (-1) | 0.212        | 0.00362   | -0.00698  | -0.188      | -0.256    | 0         | 0         | 0.66      | 0.0807    | -0.000922 | -0.000922 | -0.000922 | -0.0114   | 0.618     | -0.0419   | 0.0102
AhtBY                         (-1) | -0.199       | 0.000603  | -0.00574  | -0.0628     | -0.0798   | -0.0643   | -0.00752  | 0.0208    | 0.000134  | -0.00249  | -0.00493  | -0.00493  | -0.00459  | 0.000805  | 0.00079   | 0.00145
MaNCRES                       ( 1) | 0.199        | 0         | 0         | 0           | 0         | 0.192     | 0         | 0.00702   | 0         | 0.00702   | 0         | 0         | 0         | 0         | 0         | 0
CV1uBY                        (-1) | 0.197        | 0.00191   | 0.00599   | 0.0319      | 0.062     | 0.0683    | 0.00687   | 0.02      | -0.0016   | -0.000518 | 0.00192   | 0.00192   | 0.00147   | 0.0254    | 0.000448  | 0.00446
flux_Nov17_12                 (-1) | 0.195        | -0.00699  | 0.00232   | 0.218       | 0.0348    | 0.0293    | 0.00305   | -0.0849   | -0.00881  | -0.0023   | -0.000747 | -0.0878   | -0.0016   | 0.0133    | -0.00198  | -0.000162
FrCEx_pi                      (-1) | -0.192       | 0.00349   | -0.000907 | -0.1        | 0.0241    | -0.034    | -0.00616  | -0.0782   | -0.0366   | -0.0442   | -0.0464   | -0.0464   | -0.0462   | -0.082    | -0.0287   | -0.0724
NR_nubar_p_NC_2Pi             ( 1) | 0.187        | 0         | 0         | 0           | 0         | 0.195     | 0         | -0.00778  | 0         | -0.00778  | 0         | 0         | 0         | 0         | 0         | 0
CV2uBY                        (-1) | -0.172       | -0.00167  | -0.00521  | -0.0278     | -0.0541   | -0.0596   | -0.006    | -0.0175   | 0.00139   | 0.000446  | -0.00168  | -0.00168  | -0.00129  | -0.0222   | -0.000394 | -0.00391
FrInel_N                      ( 1) | -0.161       | 5.97e-05  | 0.00503   | -0.0391     | -0.091    | -0.0601   | -0.0144   | 0.0384    | -0.00737  | -0.0236   | -0.0269   | -0.0269   | -0.0322   | -0.0445   | -0.0115   | 0.0228
flux_Nov17_25                 (-1) | 0.136        | 0.0125    | 0.00263   | -0.00591    | 0.119     | 0.00738   | 0.00097   | -0.000519 | -0.0291   | 0.000654  | 0.000724  | 0.0472    | 0.0016    | -0.0197   | 0.0024    | 0.000775
flux_Nov17_6                  (-1) | 0.134        | 0.033     | -0.00403  | 0.0302      | 0.00843   | -0.0143   | -0.000701 | 0.0813    | 0.000684  | 0.000715  | -9.57e-05 | 0.099     | -0.000501 | -0.0249   | 0.00258   | 0.00313
NR_nu_p_NC_2Pi                ( 1) | 0.133        | 0         | 0         | 0           | 0         | 0.133     | 0         | -0.000321 | 0         | -0.000321 | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtND      (-1) | -0.13        | 0         | 0         | 0           | 0         | 0         | 0         | -0.13     | -0.00442  | 0         | 0         | 0         | -0.125    | 0         | 0         | 0
BeRPA_B                       ( 1) | 0.119        | 0.00152   | 0.0148    | 0.226       | 0.265     | 0         | 0         | -0.389    | -0.074    | -0.000419 | -0.000419 | -0.000419 | 0.00802   | -0.342    | 0.0404    | -0.0232
flux_Nov17_15                 (-1) | -0.118       | 0.0256    | -0.004    | -0.0207     | -0.0793   | -0.0103   | -0.00286  | -0.0265   | 0.0116    | -0.000134 | 0.000528  | -0.00737  | 0.000854  | -0.0322   | 0.00373   | 0.000396
VecFFCCQEshape                (-1) | 0.117        | 0.00189   | 0.00128   | 0.0404      | -0.0204   | 0         | 0         | 0.0941    | 0.016     | -0.00199  | -0.00199  | -0.00199  | -0.00353  | 0.0798    | -0.00577  | -0.00039
E2p2h_A_nu                    (-1) | 0.114        | 0         | 0.000713  | 0.0333      | 0.116     | 0         | 0         | -0.0357   | -0.0357   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_0                  (-1) | -0.111       | -0.0329   | -0.000131 | 0.0416      | 0.0249    | 5.49e-05  | 3.27e-05  | -0.145    | -0.0571   | 0.000711  | -1.76e-06 | -0.0954   | -0.00167  | 0.00795   | -3.01e-05 | -0.000155
E2p2h_B_nu                    (-1) | 0.11         | 0         | 0.00116   | 0.031       | 0.112     | 0         | 0         | -0.0341   | -0.0341   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_1                  ( 1) | 0.108        | -0.0111   | 0.0079    | -0.046      | 0.11      | 0.0351    | 0.00293   | 0.0101    | -0.0275   | -0.0014   | 0.000256  | 0.0237    | 0.00076   | 0.0189    | -0.00142  | -0.00138
flux_Nov17_22                 (-1) | -0.106       | -0.00416  | -0.00362  | 0.0127      | -0.0186   | -0.018    | -0.00191  | -0.0725   | 0.00384   | 0.00143   | 0.000528  | -0.0573   | 0.000284  | -0.0209   | 0.0031    | 0.000198
ChargedHadRecoUncorrND        ( 1) | 0.105        | 0         | 0         | 0           | 0         | 0         | 0         | 0.105     | 0.0251    | -0.00449  | -7.72e-05 | 0         | 0.0835    | 0         | 0         | 0
FrElas_pi                     (-1) | 0.103        | 0.00615   | 0.00176   | 0.102       | 0.00327   | -0.024    | -0.00094  | 0.0149    | 0.000461  | 0.000461  | 0.000461  | 0.000461  | 0.000461  | 0.000461  | -0.00179  | 0.0172
flux_Nov17_27                 (-1) | -0.0912      | 0.00611   | 0.000228  | -0.0443     | -0.0298   | -0.00316  | -0.000222 | -0.02     | 0.00315   | 0.000173  | 6.38e-05  | -0.017    | 0.000394  | -0.00639  | 0.000425  | -0.000436
NR_nu_np_CC_1Pi               ( 1) | 0.0907       | 0         | 0.00139   | 0.0363      | 0.0606    | 0         | 0.00152   | -0.00914  | -0.00915  | 0         | 4.05e-06  | 0         | 0         | 0         | 0         | 0
flux_Nov17_26                 (-1) | 0.0907       | 0.0123    | 0.00449   | -0.014      | 0.0353    | 0.0183    | 0.0019    | 0.0324    | -0.00589  | 3.62e-05  | 0.000509  | 0.0522    | 0.000786  | -0.0154   | 0.00194   | 0.00169
flux_Nov17_24                 ( 1) | -0.0897      | 0.00825   | 0.00172   | -0.0701     | -0.0639   | 0.0088    | -0.000175 | 0.0256    | 0.00246   | -0.000157 | 0.000166  | 0.0309    | -0.000568 | -0.00909  | 0.000891  | 0.00216
NR_nu_n_NC_1Pi                ( 1) | 0.0894       | 0         | 0         | 0           | 0         | 0.0911    | 0         | -0.00173  | 0         | -0.00173  | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrInvSqrtND ( 1) | 0.0882       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0882    | 0.0213    | -0.00966  | 4.05e-05  | 0         | 0.0768    | 0         | 0         | 0
ChargedHadRecoUncorrSqrtND    ( 1) | 0.0847       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0847    | 0.00471   | -0.00495  | -7.84e-05 | 0         | 0.0851    | 0         | 0         | 0
ChargedHadRecoResFD           (-1) | 0.0837       | 0.00891   | -0.0328   | 0.11        | -0.0239   | -0.026    | 0         | 0.0471    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0471
flux_Nov17_3                  (-1) | 0.0805       | -0.000915 | -0.000515 | 0.0362      | 0.0238    | -0.00242  | -0.000425 | 0.0248    | -0.00312  | 0.000369  | 0.000369  | 0.0313    | -0.000422 | -0.00278  | 0.000759  | 0.000797
FrPiProd_N                    (-1) | -0.0791      | 0.00172   | 0.0082    | -0.0633     | 0.0111    | -0.0222   | -0.00246  | -0.0123   | 0.00241   | -0.00567  | -0.00363  | -0.00364  | -0.00555  | -0.0184   | -0.00172  | -0.0015
flux_Nov17_5                  ( 1) | -0.0765      | -0.0342   | 8.82e-06  | -0.00375    | -0.000117 | -0.000549 | -6.23e-05 | -0.0379   | 0.00755   | -0.000359 | 2.94e-05  | -0.0698   | -0.000175 | 0.0234    | -2.64e-06 | 0.000201
FrCEx_N                       (-1) | -0.0713      | 0.00911   | 0.00306   | 0.0423      | -0.159    | 0.022     | 0.0046    | 0.00644   | -0.0189   | 0.000363  | -0.00602  | -0.00602  | -0.00262  | -0.0112   | 0.0122    | -0.00358
