= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
flux_Nov17_23                 (-1) | 0.0199       | 0.00288   | -0.00133  | 0.00915     | 0.00985   | -0.0211   | -0.00601  | 0.0265    | -0.0239   | 0.00294   | -8.57e-07 | 0.0602    | 0.00176   | -0.0267   | 0.00577   | 0.00675   | -0.000319
NR_nubar_n_CC_2Pi             ( 1) | 0.0172       | 0         | 0.00115   | 0.0272      | 0.02      | 0         | 0         | -0.0312   | -0.0312   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrElas_N                      (-1) | -0.0162      | 0.0116    | -0.00709  | 0.117       | -0.00494  | -0.0321   | -0.00599  | -0.0945   | 0         | 0         | 0         | 0         | 0         | 0         | -0.0795   | -0.0997   | 0.0849
NR_nubar_n_NC_1Pi             (-1) | -0.0108      | 0         | 0         | 0           | 0         | -0.011    | 0         | 0.00025   | 0         | 0.00025   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_2                  ( 1) | -0.0105      | -0.00299  | -6.19e-05 | -0.000862   | -0.00133  | 0.000187  | -8.41e-05 | -0.00532  | 0.00242   | -0.000125 | 1.42e-06  | -0.0111   | -0.000949 | 0.00434   | 0.000502  | 0.000169  | -0.000459
NR_nubar_n_NC_3Pi             (-1) | -0.00992     | 0         | 0         | 0           | 0         | -0.0164   | 0         | 0.00644   | 0         | 0.00644   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_3Pi             ( 1) | 0.00859      | 0         | 0         | 0           | 0         | 0.011     | 0         | -0.00246  | 0         | -0.00246  | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoResND                   (-1) | -0.0084      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0084   | 0.00149   | -0.000876 | 1.65e-05  | 0         | -0.00903  | 0         | 0         | 0         | 0
flux_Nov17_24                 ( 1) | 0.00824      | 0.00237   | -0.00136  | -0.0108     | 0.0017    | -0.0225   | -0.00695  | 0.0458    | -0.00236  | 0.00303   | -4.31e-07 | 0.0653    | 0.00204   | -0.0387   | 0.00816   | 0.00884   | -0.000462
MaNCRES                       ( 1) | 0.00679      | 0         | 0         | 0           | 0         | 0.0173    | 0         | -0.0105   | 0         | -0.0105   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_1Pi             ( 1) | 0.00538      | 0         | 0         | 0           | 0         | 0.00552   | 0         | -0.00014  | 0         | -0.00014  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_2Pi             (-1) | -0.00406     | 0         | 0         | 0           | 0         | -0.00552  | 0         | 0.00146   | 0         | 0.00146   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_CC_3Pi             (-1) | 0.00136      | 0         | -0.00127  | 0           | -0.0117   | 0         | 0         | 0.0143    | 0.0143    | 0         | -5.61e-09 | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_A_nubar                 ( 1) | 0.00133      | 0         | 0         | -0.00781    | -0.0065   | 0         | 0         | 0.0156    | 0.0156    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | 0.00133      | 0         | 0         | 0.0219      | 0.0147    | 0         | 0         | -0.0352   | -0.0352   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
MvNCRES                       ( 1) | 0.000991     | 0         | 0         | 0           | 0         | 0.00311   | 0         | -0.00212  | 0         | -0.00212  | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_B_nubar                 ( 1) | 0.000482     | 0         | 0         | -0.00863    | -0.00654  | 0         | 0         | 0.0157    | 0.0157    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_2Pi             ( 1) | 0.000408     | 0         | 0.00228   | 0           | 0.0146    | 0         | 0         | -0.0165   | -0.0165   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              (-1) | -6.48e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -6.48e-05 | 0         | 0         | 0         | 0         | 0         | -6.48e-05 | 0         | 0         | 0
NuOnECCBkgSyst                ( 1) | -5.01e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -5.01e-05 | 0         | 0         | -5.01e-05 | 0         | 0         | 0         | 0         | 0         | 0

= Evis bin 10: 2.75 - 3GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrSqrtFD            ( 1) | 2.7          | 0.109     | 0.0213    | 0.495       | -0.0121   | -0.0901   | -0.048    | 2.23      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.23      | 0
EMRecoUncorrFD                (-1) | -2.53        | -0.0716   | 0.128     | 0.0676      | 0.0115    | -0.296    | -0.0814   | -2.29     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.29     | 0
RecoEnergyScaleFD             (-1) | -2.5         | -0.0591   | 0.148     | -0.0407     | 0.0196    | -0.193    | -0.0665   | -2.31     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.31     | 0
EMRecoUncorrInvSqrtFD         (-1) | -2.41        | -0.0407   | 0.0706    | -0.0455     | 0.00996   | -0.155    | -0.096    | -2.15     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.15     | 0
RecoEnergyInvSqrtFD           ( 1) | 2.36         | 0.0646    | 0.00279   | 0.649       | 0.00258   | 0.0515    | -0.0969   | 1.69      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.69      | 0
NR_nu_n_CC_2Pi                (-1) | -1.97        | 0.0292    | -0.0121   | -0.274      | 0         | 0         | -0.109    | -1.6      | 0         | 0         | -1.08e-07 | 0         | -0.15     | -2.01     | 0.387     | 0.274     | -0.09
ChargedHadRecoUncorrInvSqrtFD (-1) | -1.85        | -0.00736  | 0.0698    | 0.209       | 0.000722  | -0.129    | -0.064    | -1.93     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.93     | 0
MvCCRES                       ( 1) | 1.72         | -0.0225   | 0.0355    | 0.348       | 0.0279    | 0         | 0.00151   | 1.33      | -0.0524   | 0         | 1.18e-10  | 0         | 0.0441    | 1.2       | 0.172     | -0.00132  | -0.0315
ChargedHadRecoUncorrFD        (-1) | -1.69        | -0.0116   | 0.069     | 0.0202      | 0.00704   | -0.232    | -0.0531   | -1.49     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.49     | 0
ChargedHadRecoUncorrSqrtFD    (-1) | -1.69        | -0.0136   | 0.0854    | -0.222      | 0.00966   | -0.219    | -0.0118   | -1.32     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.32     | 0
ChargedHadRecoUncorrInvSqrtND (-1) | 1.09         | 0         | 0         | 0           | 0         | 0         | 0         | 1.09      | -0.00294  | 0.0173    | 4.04e-05  | 0         | 1.08      | 0         | 0         | 0         | 0
NR_nu_n_CC_3Pi                (-1) | -1.04        | 0.058     | -0.0183   | -0.428      | 0         | 0         | -0.0992   | -0.55     | 0         | 0         | 1.72e-07  | 0         | -0.0379   | -1.28     | 0.632     | 0.211     | -0.0654
RecoEnergySqrtFD              ( 1) | 1.01         | 0.0707    | -0.0158   | 0.585       | 0.0022    | 0.0515    | -0.0982   | 0.418     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.418     | 0
BeRPA_A                       (-1) | 0.982        | 8.29e-05  | -0.00338  | -0.0903     | -0.0113   | 0         | 0         | 1.09      | 0.0418    | 0         | 0         | 0         | 0.0795    | 1.13      | -0.092    | -0.0794   | 0.0107
NR_nu_p_CC_2Pi                (-1) | -0.934       | 0.00969   | -0.0017   | -0.215      | 0         | 0         | -0.0276   | -0.7      | 0         | 0         | 0         | 0         | -0.0679   | -0.875    | 0.159     | 0.116     | -0.0297
ERecoScaleMuLArSqrtND         ( 1) | -0.932       | 0         | 0         | 0           | 0         | 0         | 0         | -0.932    | 0.0378    | 0         | 0         | 0         | -0.97     | 0         | 0         | 0         | 0
flux_Nov17_13                 (-1) | -0.903       | 0.00221   | -0.0181   | -0.42       | -0.0544   | -0.143    | -0.0324   | -0.236    | 0.148     | 0.0112    | 3.62e-06  | -0.444    | -0.00476  | 0.0964    | -0.0231   | -0.0179   | -0.000969
CCQEPauliSupViaKF             ( 1) | 0.885        | -0.000152 | -0.00133  | -0.0677     | -0.0128   | 0         | -0.00633  | 0.973     | 0.0481    | 0         | 2.62e-08  | 0         | 0.0699    | 0.974     | -0.0652   | -0.057    | 0.00316
flux_Nov17_4                  ( 1) | 0.876        | 0.0368    | 0.00161   | 0.0976      | 0.00264   | 0.0142    | 0.00293   | 0.72      | 0.0288    | -0.000762 | -1.88e-06 | 0.645     | 0.000317  | 0.00111   | 0.0152    | 0.0312    | 0.000554
FrAbs_pi                      ( 1) | -0.861       | -0.0122   | -0.00199  | -0.107      | -0.00872  | -0.11     | -0.0255   | -0.595    | -0.00484  | 0.02      | 2.18e-06  | 0         | 0.0279    | -0.327    | 0.0981    | -0.272    | -0.138
ChargedHadRecoUncorrND        (-1) | 0.84         | 0         | 0         | 0           | 0         | 0         | 0         | 0.84      | -4.93e-05 | 0.0198    | 2.62e-05  | 0         | 0.82      | 0         | 0         | 0         | 0
BeRPA_B                       (-1) | 0.738        | 0.00108   | -0.00953  | -0.132      | -0.0123   | 0         | 0         | 0.891     | 0.0387    | 0         | 0         | 0         | 0.0605    | 0.932     | -0.1      | -0.0706   | 0.0305
flux_Nov17_14                 ( 1) | -0.737       | 0.00544   | -0.0176   | -0.303      | -0.0384   | -0.13     | -0.0275   | -0.226    | 0.105     | 0.00984   | 5.03e-06  | -0.344    | -0.000782 | 0.0278    | -0.00843  | -0.0141   | -0.000452
NR_nu_p_CC_3Pi                (-1) | -0.708       | 0.018     | -0.0119   | -0.247      | 0         | 0         | -0.0321   | -0.435    | 0         | 0         | 0         | 0         | -0.0463   | -0.977    | 0.436     | 0.142     | 0.0166
ERecoScaleMuLArND             ( 1) | -0.704       | 0         | 0         | 0           | 0         | 0         | 0         | -0.704    | 0.0103    | 0         | 0         | 0         | -0.713    | 0         | 0         | 0         | 0
ChargedHadRecoUncorrSqrtND    (-1) | 0.663        | 0         | 0         | 0           | 0         | 0         | 0         | 0.663     | -0.00123  | 0.0164    | 6.43e-05  | 0         | 0.648     | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtND      ( 1) | -0.66        | 0         | 0         | 0           | 0         | 0         | 0         | -0.66     | 0.000205  | 0         | 0         | 0         | -0.659    | 0         | 0         | 0         | 0
FrInel_pi                     (-1) | -0.584       | -0.0178   | 0.0136    | -0.175      | -0.00786  | -0.0312   | -0.0343   | -0.332    | 0.0088    | 0.00996   | 1.82e-06  | 0         | 0.038     | -0.21     | 0.0675    | -0.176    | -0.0699
RecoEnergyInvSqrtND           ( 1) | -0.514       | 0         | 0         | 0           | 0         | 0         | 0         | -0.514    | -0.00169  | -0.0156   | -3.25e-06 | 0         | -0.497    | 0         | 0         | 0         | 0
MaCCQE                        ( 1) | 0.493        | -0.014    | 0.0805    | 0.618       | 0.0417    | 0         | 0         | -0.234    | -0.104    | 0         | 0         | 0         | -0.0816   | -0.267    | 0.373     | 0.0107    | -0.158
C12ToAr40_2p2hScaling_nu      (-1) | 0.453        | 0.00636   | -0.00277  | -0.107      | 0         | 0         | 0         | 0.557     | 0         | 0         | 0         | 0         | 0.0196    | 0.712     | -0.0777   | -0.0823   | -0.0136
RecoEnergyScaleND             (-1) | 0.444        | 0         | 0         | 0           | 0         | 0         | 0         | 0.444     | 0.00017   | 0.0106    | 4e-05     | 0         | 0.433     | 0         | 0         | 0         | 0
VecFFCCQEshape                (-1) | 0.432        | -0.00112  | -0.00146  | -0.000337   | -0.00028  | 0         | 0         | 0.435     | 0.00275   | 0         | 0         | 0         | 0.0213    | 0.441     | -0.00751  | -0.0233   | 0.00114
BhtBY                         (-1) | 0.398        | -0.0147   | 0.00263   | 0.0434      | -0.000167 | 0.0883    | 0.0243    | 0.255     | -0.000651 | -0.00866  | 2.86e-09  | 0         | 0.0391    | 0.49      | -0.0902   | -0.182    | 0.00884
FrElas_N                      (-1) | -0.38        | -0.003    | 0.00498   | -0.217      | 0.00424   | 0.00331   | 0.0192    | -0.191    | 0         | 0         | 0         | 0         | 0         | 0         | -0.0823   | -0.146    | 0.0365
flux_Nov17_9                  (-1) | 0.365        | -0.00881  | -0.00976  | -0.0425     | 0.00152   | -0.0578   | -0.0138   | 0.496     | 0.00156   | 0.00612   | 5.96e-07  | 0.639     | -0.00145  | -0.214    | 0.0353    | 0.0285    | 0.00162
EMRecoResFD                   ( 1) | 0.359        | 0.0358    | -0.00244  | 0.247       | -1.28e-05 | -0.0386   | 0.0116    | 0.106     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.106     | 0
NR_nu_p_NC_3Pi                (-1) | -0.349       | 0         | 0         | 0           | 0         | -0.396    | 0         | 0.0465    | 0         | 0.0465    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_2Pi                (-1) | -0.342       | 0         | 0         | 0           | 0         | -0.361    | 0         | 0.0183    | 0         | 0.0183    | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrAbs_N                       (-1) | 0.316        | 1.05e-05  | -0.00104  | 0.0187      | 0.00026   | -0.0346   | 0.000115  | 0.332     | 0.00247   | -0.00208  | -5.43e-07 | 0         | 0.0399    | 0.111     | 0.00599   | 0.0969    | 0.0779
NR_nu_n_NC_3Pi                (-1) | -0.308       | 0         | 0         | 0           | 0         | -0.352    | 0         | 0.0445    | 0         | 0.0445    | 0         | 0         | 0         | 0         | 0         | 0         | 0
nuenuebar_xsec_ratio          (-1) | -0.28        | 0.0012    | 0         | -0.0158     | 0.00368   | 0         | 0         | -0.269    | 0         | 0         | 1.61e-07  | 0         | 0         | 0         | -0.00133  | -0.000267 | -0.268
ChargedHadRecoResFD           ( 1) | 0.28         | 0.0241    | -0.00373  | -0.0031     | 0.00156   | 0.0129    | -0.00986  | 0.258     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.258     | 0
AhtBY                         (-1) | -0.26        | 0.0107    | -0.00258  | -0.0284     | 6.6e-05   | -0.0534   | -0.016    | -0.17     | 0.000284  | 0.00553   | -2.44e-09 | 0         | -0.0248   | -0.314    | 0.0513    | 0.118     | -0.00576
MaCCRES                       ( 1) | 0.251        | -0.00365  | 0.00513   | 0.0596      | 0.00598   | 0         | 0.000133  | 0.184     | -0.0125   | 0         | 1.53e-11  | 0         | 0.00496   | 0.146     | 0.0331    | 0.0163    | -0.00385
CV1uBY                        (-1) | 0.246        | -0.00772  | 0.00202   | 0.0335      | 0.000498  | 0.0574    | 0.0164    | 0.144     | -0.000407 | -0.00517  | -1.22e-08 | 0         | 0.0179    | 0.268     | -0.0499   | -0.0997   | 0.0138
NR_nu_p_NC_2Pi                (-1) | -0.245       | 0         | 0         | 0           | 0         | -0.259    | 0         | 0.014     | 0         | 0.014     | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_10                 ( 1) | 0.225        | -0.0105   | 0.00864   | 0.17        | 0.014     | 0.0672    | 0.0164    | -0.0402   | -0.0354   | -0.0055   | -2.05e-06 | 0.000706  | 1.98e-10  | -6.17e-05 | 1.39e-06  | 6.89e-06  | 2.29e-07
CV2uBY                        (-1) | -0.215       | 0.00673   | -0.00176  | -0.0292     | -0.000435 | -0.0501   | -0.0143   | -0.126    | 0.000356  | 0.00451   | 1.07e-08  | 0         | -0.0157   | -0.234    | 0.044     | 0.0878    | -0.0122
MuonRecoResFD                 (-1) | -0.213       | 0.0277    | 0.145     | 0.00577     | -0.00064  | -0.206    | 0.0644    | -0.249    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.249    | 0
