= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
ERecoScaleMuLArInvSqrtFD      ( 1) | 0.0152       | 0         | 0         | 0           | 0         | 0         | 0.0152    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | 0.0138       | 0.022     | 0.0112    | 0.226       | 0         | 0         | 0         | -0.246    | 0         | 0         | 0         | 0         | 0.00498   | -0.273    | 0.0277    | 0.00953   | -0.0148
BeRPA_B                       (-1) | 0.0138       | -0.0143   | -0.0129   | -0.176      | -0.238    | 0         | 0         | 0.455     | 0.0733    | 0         | 0         | 0         | 0.00199   | 0.349     | -0.0399   | 0.0646    | 0.00604
FrPiProd_pi                   ( 1) | -0.0129      | 0.00148   | 0.00332   | -0.0328     | 0.00496   | -0.00881  | 0.0204    | -0.00139  | -0.00142  | -0.00158  | 1.01e-06  | 0         | -0.00139  | -0.00491  | -0.00266  | 0.0101    | 0.000489
ChargedHadRecoResND           ( 1) | 0.0109       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0109    | 0.0116    | 0.00219   | 9.74e-06  | 0         | -0.00284  | 0         | 0         | 0         | 0
E2p2h_B_nubar                 ( 1) | 0.0108       | -0.00832  | -0.00306  | -0.0934     | 0         | 0         | 0         | 0.116     | 0         | 0         | 0         | 0         | -0.00276  | 0.123     | -0.012    | -7.87e-05 | 0.00713
NuOnENCBkgSyst                ( 1) | -0.00907     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00907  | 0         | -0.00907  | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoResND                   ( 1) | 0.00698      | 0         | 0         | 0           | 0         | 0         | 0         | 0.00698   | 0.00434   | 0.000126  | -0.000283 | 0         | 0.00281   | 0         | 0         | 0         | 0
MvNCRES                       (-1) | 0.00451      | 0         | 0         | 0           | 0         | 0.00363   | 0         | 0.000884  | 0         | 0.000884  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              (-1) | -8.46e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -8.46e-05 | 0         | 0         | 0         | 0         | 0         | -8.46e-05 | 0         | 0         | 0
NuOnECCBkgSyst                ( 1) | 7.46e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 7.46e-05  | 0         | 0         | 7.46e-05  | 0         | 0         | 0         | 0         | 0         | 0

= Evis bin 11: 3 - 3.25GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrSqrtFD            (-1) | -3.99        | 0.443     | 0.218     | -1.64       | -0.124    | 0         | -0.104    | -2.78     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.78     | 0
flux_Nov17_13                 (-1) | -2.49        | -0.0683   | -0.0435   | -1.05       | -1.08     | -0.264    | -0.0397   | 0.0469    | 0.253     | 0.00307   | 2.56e-06  | -0.263    | -0.00726  | 0.05      | -0.00533  | 0.0145    | -0.000942
RecoEnergyScaleFD             (-1) | -2.31        | 0.191     | 0.0366    | -0.164      | -0.173    | -0.159    | 0.0129    | -2.05     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.05     | 0
EMRecoUncorrFD                (-1) | -2.28        | 0.23      | 0.0815    | -0.298      | -0.268    | 0.0956    | 0.0129    | -2.14     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.14     | 0
flux_Nov17_14                 ( 1) | -2.25        | -0.0419   | -0.047    | -0.935      | -0.953    | -0.264    | -0.0356   | 0.0281    | 0.221     | 0.00344   | 3.93e-06  | -0.222    | -0.00364  | 0.0238    | -0.00205  | 0.00755   | -0.000467
EMRecoUncorrInvSqrtFD         (-1) | -2.22        | 0.115     | 0.0516    | -0.3        | -0.263    | -0.0956   | 0.0128    | -1.74     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.74     | 0
MvCCRES                       ( 1) | 2.12         | 0.13      | 0.0541    | 0.739       | 0.697     | 0         | 0.000163  | 0.503     | -0.136    | 0         | -4.22e-06 | 0         | 0.00387   | 0.509     | 0.0338    | 0.0679    | 0.0254
MaCCQE                        ( 1) | 1.94         | 0.124     | 0.0804    | 1.4         | 0.879     | 0         | 0.000308  | -0.538    | -0.199    | 0         | 0         | 0         | -0.02     | -0.218    | 0.0882    | -0.132    | -0.0582
ChargedHadRecoUncorrInvSqrtFD (-1) | -1.92        | 0.0294    | -0.0118   | -0.716      | -0.177    | -0.319    | -0.0246   | -0.698    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.698    | 0
ChargedHadRecoUncorrFD        (-1) | -1.82        | 0.0206    | 0.00256   | -0.582      | -0.129    | -0.573    | 0.0188    | -0.577    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.577    | 0
MuonRecoResFD                 (-1) | -1.57        | -0.0248   | 0.0841    | -1.13       | 0.0257    | -0.191    | -0.136    | -0.201    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.201    | 0
NR_nubar_p_CC_1Pi             (-1) | -1.51        | -0.138    | -0.00426  | -0.63       | 0         | 0         | -0.00843  | -0.733    | 0         | 0         | 7.85e-06  | 0         | -0.0388   | -0.88     | 0.0168    | 0.129     | 0.042
RecoEnergyInvSqrtFD           (-1) | -1.5         | 0.102     | 0.0223    | 0.521       | -0.209    | -0.191    | 0.0128    | -1.75     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.75     | 0
RecoEnergySqrtFD              ( 1) | -1.44        | -0.222    | 0.0968    | -1.78       | 0.142     | -0.0637   | -0.135    | 0.524     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.524     | 0
NR_nu_n_CC_2Pi                ( 1) | 1.4          | 0         | 0.054     | 0.66        | 0.716     | 0         | 0.0339    | -0.0613   | -0.0613   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrSqrtFD    (-1) | -1.39        | 0.0273    | 0.0591    | -0.581      | -0.0441   | -0.414    | 0.0189    | -0.459    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.459    | 0
NR_nubar_n_CC_2Pi             (-1) | -1.24        | -0.0843   | -0.00328  | -0.631      | 0         | 0         | -0.0272   | -0.499    | 0         | 0         | 0         | 0         | -0.00668  | -0.515    | 0.0729    | -0.0259   | -0.0238
ERecoScaleMuLArSqrtND         ( 1) | -1.16        | 0         | 0         | 0           | 0         | 0         | 0         | -1.16     | 0.0763    | 0         | 0         | 0         | -1.24     | 0         | 0         | 0         | 0
EMRecoResFD                   (-1) | -1.14        | -0.0249   | 0.00121   | -0.986      | 0.0296    | 0.0637    | -0.0432   | -0.185    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.185    | 0
ChargedHadRecoResFD           (-1) | -1.06        | -0.00133  | -0.00973  | -0.838      | 0.00112   | -0.0956   | 0.0542    | -0.17     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.17     | 0
NR_nu_n_CC_3Pi                ( 1) | 1.02         | 0         | 0.0567    | 0.346       | 0.481     | 0         | 0.175     | -0.0406   | -0.0406   | 0         | 8.32e-08  | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_4                  ( 1) | 0.96         | -0.000246 | 0.0046    | 0.329       | 0.0456    | 0.0311    | 0.00375   | 0.546     | 0.121     | 0.00208   | -3.57e-07 | 0.442     | 0.00129   | -0.0159   | 0.00259   | -0.0103   | 0.000449
NR_nubar_p_CC_2Pi             (-1) | -0.921       | -0.0619   | -0.00625  | -0.35       | 0         | 0         | -0.0367   | -0.466    | 0         | 0         | 0         | 0         | -0.0182   | -0.623    | 0.103     | 0.0837    | -0.0103
flux_Nov17_10                 (-1) | -0.882       | 0.0194    | -0.0165   | -0.442      | -0.321    | -0.103    | -0.014    | -0.00427  | 0.0679    | 0.00101   | 1.33e-06  | -0.0733   | 8.03e-09  | -5.7e-06  | -1e-06    | -1e-06    | 1e-06
ERecoScaleMuLArND             (-1) | 0.814        | 0         | 0         | 0           | 0         | 0         | 0         | 0.814     | 0.0345    | 0         | 0         | 0         | 0.769     | 0         | 0         | 0         | 0
NR_nu_p_CC_2Pi                ( 1) | 0.752        | 0         | 0.00884   | 0.403       | 0.39      | 0         | 4.3e-05   | -0.0501   | -0.0501   | 0         | -2.9e-06  | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_CC_3Pi                ( 1) | 0.658        | 0         | 0.0159    | 0.273       | 0.422     | 0         | 7.73e-05  | -0.0536   | -0.0536   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_11                 (-1) | 0.628        | 0.00986   | 0.0201    | 0.0926      | 0.373     | 0.101     | 0.0133    | 0.0176    | -0.0931   | -0.0017   | -1.31e-06 | 0.111     | 0.00197   | 0.00596   | -0.000938 | -0.0065   | 0.000311
ERecoScaleMuLArInvSqrtND      (-1) | 0.601        | 0         | 0         | 0           | 0         | 0         | 0         | 0.601     | 0.0275    | 0         | 0         | 0         | 0.57      | 0         | 0         | 0         | 0
ChargedHadRecoUncorrInvSqrtND (-1) | 0.558        | 0         | 0         | 0           | 0         | 0         | 0         | 0.558     | 0.055     | -0.0178   | 6.21e-05  | 0         | 0.519     | 0         | 0         | 0         | 0
FrInel_pi                     (-1) | -0.544       | 0.012     | -0.02     | -0.0251     | -0.0551   | -0.228    | -0.16     | -0.0672   | 0.0186    | 0.00614   | -0.000341 | 0         | 0.0593    | -0.0641   | 0.00978   | -0.103    | 0.00704
flux_Nov17_9                  (-1) | 0.532        | 0.179     | -0.00551  | -0.00253    | 0.0651    | -0.0424   | -0.00369  | 0.342     | -0.0149   | 0.000961  | 1.91e-07  | 0.434     | 0.00524   | -0.0916   | 0.0122    | -0.00192  | 0.000539
FrAbs_pi                      ( 1) | -0.508       | 0.0325    | 0.00258   | 0.0904      | -0.154    | -0.219    | -0.0649   | -0.195    | 0.0254    | 0.00761   | -0.00022  | 0         | 0.0388    | -0.125    | 0.0429    | -0.177    | -0.00694
BeRPA_D                       ( 1) | 0.49         | 0.0305    | 0.0141    | 0.329       | 0.199     | 0         | 4.76e-05  | -0.0824   | -0.0452   | 0         | 0         | 0         | -0.00409  | 0.00345   | 0.0208    | -0.0432   | -0.014
flux_Nov17_19                 ( 1) | -0.484       | -0.00346  | -0.0174   | -0.041      | -0.344    | -0.0906   | -0.0134   | 0.0264    | 0.0738    | 0.00164   | 1.31e-06  | -0.0401   | 0.000399  | -0.0107   | 0.00179   | -0.000426 | 0.00012
NR_nubar_p_CC_3Pi             (-1) | -0.455       | -0.0362   | -0.00479  | -0.21       | 0         | 0         | -0.0614   | -0.143    | 0         | 0         | 4.32e-08  | 0         | -0.00177  | -0.305    | 0.126     | 0.0202    | 0.0188
FrAbs_N                       (-1) | -0.451       | -0.00356  | -0.0339   | -0.617      | 0.0813    | -0.0349   | 0.0144    | 0.143     | 0.00355   | 0.00203   | -7.87e-06 | 0         | 0.00628   | 0.0793    | -0.0104   | 0.0306    | 0.0312
ChargedHadRecoUncorrND        ( 1) | -0.404       | 0         | 0         | 0           | 0         | 0         | 0         | -0.404    | -0.0371   | -0.0192   | -0.000859 | 0         | -0.347    | 0         | 0         | 0         | 0
flux_Nov17_7                  ( 1) | -0.404       | -0.0656   | 0.000274  | -0.0229     | 0.00221   | 0.000132  | 0.000202  | -0.318    | 0.00771   | -4.7e-05  | 7.63e-07  | -0.312    | -0.00473  | -0.00832  | -0.000188 | -0.000335 | 6.7e-05
MaCCRES                       ( 1) | 0.376        | 0.0241    | 0.0087    | 0.152       | 0.124     | 0         | 2.56e-05  | 0.068     | -0.027    | 0         | -5.04e-07 | 0         | 0.000765  | 0.0677    | 0.00706   | 0.0158    | 0.00366
flux_Nov17_5                  ( 1) | -0.369       | -0.0586   | -5.38e-05 | -0.00814    | -0.00341  | -0.00058  | -9.87e-05 | -0.298    | 0.00564   | -3.6e-05  | 7.54e-08  | -0.29     | -0.00419  | -0.00793  | -0.000128 | -0.000152 | -2.82e-06
NR_nu_n_NC_2Pi                ( 1) | 0.364        | 0         | 0         | 0           | 0         | 0.366     | 0         | -0.00225  | 0         | -0.00225  | 0         | 0         | 0         | 0         | 0         | 0         | 0
BhtBY                         (-1) | 0.353        | -0.000748 | 0.00961   | 0.135       | 0.151     | 0.0829    | 0.0103    | -0.0351   | -0.0085   | -0.00171  | -9.45e-09 | 0         | 0.000315  | -0.00247  | -0.0137   | -0.0153   | 0.00624
flux_Nov17_20                 (-1) | 0.345        | 0.0266    | 0.0106    | -0.0733     | 0.377     | 0.0396    | 0.00678   | -0.0419   | -0.0814   | -0.0014   | 9.49e-07  | 0.0531    | 0.00117   | -0.011    | 0.00112   | -0.00375  | 0.000264
NR_nubar_n_CC_3Pi             (-1) | -0.343       | -0.0472   | -0.00598  | -0.0695     | 0         | 0         | 0         | -0.221    | 0         | 0         | 0         | 0         | -0.00028  | -0.322    | 0.155     | -0.0632   | 0.0114
Theta_Delta2Npi               (-1) | -0.331       | -0.00986  | 0.0135    | -0.235      | -0.149    | 0.0429    | 1.67e-06  | 0.00696   | 0.0499    | -0.00015  | 0         | 0         | -0.000696 | 0.00928   | -0.00902  | -0.0569   | 0.0147
FrCEx_N                       (-1) | 0.329        | 0.00443   | -0.0117   | 0.398       | -0.02     | -8.81e-05 | -0.0131   | -0.0285   | -0.0165   | -0.00311  | 9.88e-07  | 0         | -0.00567  | 0.0141    | 0.00129   | 0.0396    | -0.0582
flux_Nov17_0                  (-1) | -0.321       | -0.038    | -0.000178 | -0.00665    | 0.0233    | -0.000566 | 8.35e-05  | -0.299    | -0.0797   | -0.000566 | -7.05e-07 | -0.185    | -0.00501  | -0.0298   | 4.97e-05  | 0.000644  | -1.43e-05
NR_nubar_n_CC_1Pi             (-1) | -0.317       | -0.0433   | 0         | -0.213      | 0         | 0         | 0         | -0.0609   | 0         | 0         | 8.3e-07   | 0         | -0.00662  | -0.159    | 0.0211    | 0.0923    | -0.00837
NR_nu_p_NC_3Pi                ( 1) | 0.311        | 0         | 0         | 0           | 0         | 0.318     | 0         | -0.00743  | 0         | -0.00743  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_3Pi             ( 1) | 0.309        | 0         | 0         | 0           | 0         | 0.318     | 0         | -0.00874  | 0         | -0.00874  | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_18                 (-1) | -0.304       | 0.00832   | -0.0224   | 0.217       | -0.378    | -0.121    | -0.0173   | 0.00915   | 0.0768    | 0.00162   | -4.85e-08 | -0.0595   | 0.00105   | -0.0095   | 0.00163   | -0.00323  | 0.000267
NR_nubar_n_NC_3Pi             ( 1) | 0.302        | 0         | 0         | 0           | 0         | 0.3       | 0         | 0.00202   | 0         | 0.00202   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_3Pi                ( 1) | 0.302        | 0         | 0         | 0           | 0         | 0.314     | 0         | -0.0127   | 0         | -0.0127   | 0         | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrSqrtND    ( 1) | -0.292       | 0         | 0         | 0           | 0         | 0         | 0         | -0.292    | -0.0419   | -0.0255   | -0.000859 | 0         | -0.225    | 0         | 0         | 0         | 0
MaNCRES                       ( 1) | 0.287        | 0         | 0         | 0           | 0         | 0.279     | 0         | 0.00725   | 0         | 0.00725   | 0         | 0         | 0         | 0         | 0         | 0         | 0
RecoEnergyInvSqrtND           ( 1) | -0.283       | 0         | 0         | 0           | 0         | 0         | 0         | -0.283    | -0.0281   | -0.013    | 2.67e-05  | 0         | -0.242    | 0         | 0         | 0         | 0
